Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Algorithme,Param_hash_size,Param_mode,Distance_Hamming,Similarite_Pct
animals,47,Compression_50,Compression,50,wHash,16,coif1,2,99.5
animals,47,Compression_50,Compression,50,wHash,32,haar,8,99.21875
animals,47,Compression_50,Compression,50,wHash,32,db4,4,99.7229916897507
animals,47,Compression_50,Compression,50,wHash,32,sym5,4,99.7370151216305
animals,47,Compression_50,Compression,50,wHash,32,coif1,6,99.53703703703704
animals,47,Compression_25,Compression,25,wHash,4,haar,0,100.0
animals,47,Compression_25,Compression,25,wHash,4,db4,6,94.0
animals,47,Compression_25,Compression,25,wHash,4,sym5,0,100.0
animals,47,Compression_25,Compression,25,wHash,4,coif1,0,100.0
animals,47,Compression_25,Compression,25,wHash,8,haar,0,100.0
animals,47,Compression_25,Compression,25,wHash,8,db4,2,98.9795918367347
animals,47,Compression_25,Compression,25,wHash,8,sym5,6,97.65625
animals,47,Compression_25,Compression,25,wHash,8,coif1,4,97.22222222222223
animals,47,Compression_25,Compression,25,wHash,16,haar,0,100.0
animals,47,Compression_25,Compression,25,wHash,16,db4,4,99.17355371900827
animals,47,Compression_25,Compression,25,wHash,16,sym5,4,99.30555555555556
animals,47,Compression_25,Compression,25,wHash,16,coif1,4,99.0
animals,47,Compression_25,Compression,25,wHash,32,haar,8,99.21875
animals,47,Compression_25,Compression,25,wHash,32,db4,24,98.33795013850416
animals,47,Compression_25,Compression,25,wHash,32,sym5,16,98.94806048652202
animals,47,Compression_25,Compression,25,wHash,32,coif1,6,99.53703703703704
animals,47,Compression_10,Compression,10,wHash,4,haar,0,100.0
animals,47,Compression_10,Compression,10,wHash,4,db4,4,96.0
animals,47,Compression_10,Compression,10,wHash,4,sym5,10,93.05555555555556
animals,47,Compression_10,Compression,10,wHash,4,coif1,2,96.875
animals,47,Compression_10,Compression,10,wHash,8,haar,0,100.0
animals,47,Compression_10,Compression,10,wHash,8,db4,2,98.9795918367347
animals,47,Compression_10,Compression,10,wHash,8,sym5,8,96.875
animals,47,Compression_10,Compression,10,wHash,8,coif1,6,95.83333333333333
animals,47,Compression_10,Compression,10,wHash,16,haar,6,97.65625
animals,47,Compression_10,Compression,10,wHash,16,db4,18,96.28099173553719
animals,47,Compression_10,Compression,10,wHash,16,sym5,26,95.48611111111111
animals,47,Compression_10,Compression,10,wHash,16,coif1,16,96.0
animals,47,Compression_10,Compression,10,wHash,32,haar,24,97.65625
animals,47,Compression_10,Compression,10,wHash,32,db4,62,95.70637119113573
animals,47,Compression_10,Compression,10,wHash,32,sym5,78,94.87179487179488
animals,47,Compression_10,Compression,10,wHash,32,coif1,50,96.14197530864197
animals,47,Resize_50,Resize,50,wHash,4,haar,0,100.0
animals,47,Resize_50,Resize,50,wHash,4,db4,6,94.0
animals,47,Resize_50,Resize,50,wHash,4,sym5,4,97.22222222222223
animals,47,Resize_50,Resize,50,wHash,4,coif1,4,93.75
animals,47,Resize_50,Resize,50,wHash,8,haar,0,100.0
animals,47,Resize_50,Resize,50,wHash,8,db4,14,92.85714285714286
animals,47,Resize_50,Resize,50,wHash,8,sym5,16,93.75
animals,47,Resize_50,Resize,50,wHash,8,coif1,8,94.44444444444444
animals,47,Resize_50,Resize,50,wHash,16,haar,0,100.0
animals,47,Resize_50,Resize,50,wHash,16,db4,42,91.32231404958678
animals,47,Resize_50,Resize,50,wHash,16,coif1,22,94.5
animals,47,Resize_50,Resize,50,wHash,32,haar,4,99.609375
animals,47,Resize_75,Resize,75,wHash,4,haar,0,100.0
animals,47,Resize_75,Resize,75,wHash,4,db4,8,92.0
animals,47,Resize_75,Resize,75,wHash,4,sym5,16,88.88888888888889
animals,47,Resize_75,Resize,75,wHash,4,coif1,4,93.75
animals,47,Resize_75,Resize,75,wHash,8,haar,0,100.0
animals,47,Resize_75,Resize,75,wHash,8,db4,18,90.81632653061224
animals,47,Resize_75,Resize,75,wHash,8,coif1,8,94.44444444444444
animals,47,Resize_75,Resize,75,wHash,16,haar,2,99.21875
animals,47,Resize_75,Resize,75,wHash,32,haar,13,98.73046875
animals,47,Resize_90,Resize,90,wHash,4,haar,0,100.0
animals,47,Resize_90,Resize,90,wHash,4,db4,16,84.0
animals,47,Resize_90,Resize,90,wHash,4,coif1,4,93.75
animals,47,Resize_90,Resize,90,wHash,8,haar,0,100.0
animals,47,Resize_90,Resize,90,wHash,16,haar,6,97.65625
animals,47,Resize_90,Resize,90,wHash,32,haar,30,97.0703125
animals,47,Downscale_50,Downscale,50,wHash,4,haar,0,100.0
animals,47,Downscale_50,Downscale,50,wHash,4,db4,0,100.0
animals,47,Downscale_50,Downscale,50,wHash,4,sym5,0,100.0
animals,47,Downscale_50,Downscale,50,wHash,4,coif1,0,100.0
animals,47,Downscale_50,Downscale,50,wHash,8,haar,0,100.0
animals,47,Downscale_50,Downscale,50,wHash,8,db4,0,100.0
animals,47,Downscale_50,Downscale,50,wHash,8,sym5,2,99.21875
animals,47,Downscale_50,Downscale,50,wHash,8,coif1,2,98.61111111111111
animals,47,Downscale_50,Downscale,50,wHash,16,haar,0,100.0
animals,47,Downscale_50,Downscale,50,wHash,16,db4,2,99.58677685950413
animals,47,Downscale_50,Downscale,50,wHash,16,sym5,0,100.0
animals,47,Downscale_50,Downscale,50,wHash,16,coif1,0,100.0
animals,47,Downscale_50,Downscale,50,wHash,32,haar,4,99.609375
animals,47,Downscale_50,Downscale,50,wHash,32,db4,4,99.7229916897507
animals,47,Downscale_50,Downscale,50,wHash,32,sym5,2,99.86850756081526
animals,47,Downscale_50,Downscale,50,wHash,32,coif1,6,99.53703703703704
animals,47,Downscale_75,Downscale,75,wHash,4,haar,0,100.0
animals,47,Downscale_75,Downscale,75,wHash,4,db4,0,100.0
animals,47,Downscale_75,Downscale,75,wHash,4,sym5,0,100.0
animals,47,Downscale_75,Downscale,75,wHash,4,coif1,0,100.0
animals,47,Downscale_75,Downscale,75,wHash,8,haar,0,100.0
animals,47,Downscale_75,Downscale,75,wHash,8,db4,0,100.0
animals,47,Downscale_75,Downscale,75,wHash,8,sym5,4,98.4375
animals,47,Downscale_75,Downscale,75,wHash,8,coif1,6,95.83333333333333
animals,47,Downscale_75,Downscale,75,wHash,16,haar,0,100.0
animals,47,Downscale_75,Downscale,75,wHash,16,db4,4,99.17355371900827
animals,47,Downscale_75,Downscale,75,wHash,16,sym5,2,99.65277777777777
animals,47,Downscale_75,Downscale,75,wHash,16,coif1,6,98.5
animals,47,Downscale_75,Downscale,75,wHash,32,haar,4,99.609375
animals,47,Downscale_75,Downscale,75,wHash,32,db4,4,99.7229916897507
animals,47,Downscale_75,Downscale,75,wHash,32,sym5,2,99.86850756081526
animals,47,Downscale_75,Downscale,75,wHash,32,coif1,16,98.76543209876543
animals,47,Downscale_90,Downscale,90,wHash,4,haar,0,100.0
animals,47,Downscale_90,Downscale,90,wHash,4,db4,0,100.0
animals,47,Downscale_90,Downscale,90,wHash,4,sym5,0,100.0
animals,47,Downscale_90,Downscale,90,wHash,4,coif1,4,93.75
animals,47,Downscale_90,Downscale,90,wHash,8,haar,0,100.0
animals,47,Downscale_90,Downscale,90,wHash,8,db4,0,100.0
animals,47,Downscale_90,Downscale,90,wHash,8,sym5,4,98.4375
animals,47,Downscale_90,Downscale,90,wHash,8,coif1,8,94.44444444444444
animals,47,Downscale_90,Downscale,90,wHash,16,haar,4,98.4375
animals,47,Downscale_90,Downscale,90,wHash,16,db4,6,98.7603305785124
animals,47,Downscale_90,Downscale,90,wHash,16,sym5,4,99.30555555555556
animals,47,Downscale_90,Downscale,90,wHash,16,coif1,12,97.0
animals,47,Downscale_90,Downscale,90,wHash,32,haar,26,97.4609375
animals,47,Downscale_90,Downscale,90,wHash,32,db4,30,97.92243767313019
animals,47,Downscale_90,Downscale,90,wHash,32,sym5,22,98.55358316896779
animals,47,Downscale_90,Downscale,90,wHash,32,coif1,46,96.45061728395062
animals,47,Occlusion_10,Occlusion,10,wHash,4,haar,0,100.0
animals,47,Occlusion_10,Occlusion,10,wHash,4,db4,2,98.0
animals,47,Occlusion_10,Occlusion,10,wHash,4,sym5,2,98.61111111111111
animals,47,Occlusion_10,Occlusion,10,wHash,4,coif1,0,100.0
animals,47,Occlusion_10,Occlusion,10,wHash,8,haar,6,90.625
animals,47,Occlusion_10,Occlusion,10,wHash,8,db4,6,96.93877551020408
animals,47,Occlusion_10,Occlusion,10,wHash,8,sym5,2,99.21875
animals,47,Occlusion_10,Occlusion,10,wHash,8,coif1,0,100.0
animals,47,Occlusion_10,Occlusion,10,wHash,16,haar,16,93.75
animals,47,Occlusion_10,Occlusion,10,wHash,16,db4,16,96.69421487603306
animals,47,Occlusion_10,Occlusion,10,wHash,16,sym5,10,98.26388888888889
animals,47,Occlusion_10,Occlusion,10,wHash,16,coif1,12,97.0
animals,47,Occlusion_10,Occlusion,10,wHash,32,haar,84,91.796875
animals,47,Occlusion_10,Occlusion,10,wHash,32,db4,72,95.01385041551247
animals,47,Occlusion_10,Occlusion,10,wHash,32,sym5,66,95.66074950690336
animals,47,Occlusion_10,Occlusion,10,wHash,32,coif1,82,93.67283950617283
animals,47,Occlusion_25,Occlusion,25,wHash,4,haar,0,100.0
animals,47,Occlusion_25,Occlusion,25,wHash,4,db4,2,98.0
animals,47,Occlusion_25,Occlusion,25,wHash,4,sym5,2,98.61111111111111
animals,47,Occlusion_25,Occlusion,25,wHash,4,coif1,2,96.875
animals,47,Occlusion_25,Occlusion,25,wHash,8,haar,6,90.625
animals,47,Occlusion_25,Occlusion,25,wHash,8,db4,12,93.87755102040816
animals,47,Occlusion_25,Occlusion,25,wHash,8,sym5,8,96.875
animals,47,Occlusion_25,Occlusion,25,wHash,8,coif1,4,97.22222222222223
animals,47,Occlusion_25,Occlusion,25,wHash,16,haar,26,89.84375
animals,47,Occlusion_25,Occlusion,25,wHash,16,db4,34,92.97520661157024
animals,47,Occlusion_25,Occlusion,25,wHash,16,sym5,20,96.52777777777777
animals,47,Occlusion_25,Occlusion,25,wHash,16,coif1,28,93.0
animals,47,Occlusion_25,Occlusion,25,wHash,32,haar,138,86.5234375
animals,47,Occlusion_25,Occlusion,25,wHash,32,db4,128,91.13573407202216
animals,47,Occlusion_25,Occlusion,25,wHash,32,sym5,128,91.5844838921762
animals,47,Occlusion_25,Occlusion,25,wHash,32,coif1,142,89.04320987654322
animals,47,Occlusion_50,Occlusion,50,wHash,4,haar,2,87.5
animals,47,Occlusion_50,Occlusion,50,wHash,4,db4,12,88.0
animals,47,Occlusion_50,Occlusion,50,wHash,4,sym5,6,95.83333333333333
animals,47,Occlusion_50,Occlusion,50,wHash,4,coif1,2,96.875
animals,47,Occlusion_50,Occlusion,50,wHash,8,haar,18,71.875
animals,47,Occlusion_50,Occlusion,50,wHash,8,db4,38,80.61224489795919
animals,47,Occlusion_50,Occlusion,50,wHash,8,sym5,24,90.625
animals,47,Occlusion_50,Occlusion,50,wHash,8,coif1,26,81.94444444444444
animals,47,Occlusion_50,Occlusion,50,wHash,16,haar,62,75.78125
animals,47,Occlusion_50,Occlusion,50,wHash,16,db4,100,79.3388429752066
animals,47,Occlusion_50,Occlusion,50,wHash,16,sym5,54,90.625
animals,47,Occlusion_50,Occlusion,50,wHash,16,coif1,88,78.0
animals,47,Occlusion_50,Occlusion,50,wHash,32,haar,302,70.5078125
animals,47,Occlusion_50,Occlusion,50,wHash,32,db4,380,73.6842105263158
animals,47,Occlusion_50,Occlusion,50,wHash,32,sym5,340,77.64628533859303
animals,47,Occlusion_50,Occlusion,50,wHash,32,coif1,360,72.22222222222223
animals,47,Occlusion_75,Occlusion,75,wHash,4,haar,2,87.5
animals,47,Occlusion_75,Occlusion,75,wHash,4,db4,16,84.0
animals,47,Occlusion_75,Occlusion,75,wHash,4,sym5,18,87.5
animals,47,Occlusion_75,Occlusion,75,wHash,4,coif1,14,78.125
animals,47,Occlusion_75,Occlusion,75,wHash,8,haar,20,68.75
animals,47,Occlusion_75,Occlusion,75,wHash,8,db4,58,70.40816326530611
animals,47,Occlusion_75,Occlusion,75,wHash,8,sym5,34,86.71875
animals,47,Occlusion_75,Occlusion,75,wHash,8,coif1,34,76.38888888888889
animals,47,Occlusion_75,Occlusion,75,wHash,16,haar,80,68.75
animals,47,Occlusion_75,Occlusion,75,wHash,16,db4,164,66.11570247933884
animals,47,Occlusion_75,Occlusion,75,wHash,16,sym5,126,78.125
animals,47,Occlusion_75,Occlusion,75,wHash,16,coif1,134,66.5
animals,47,Occlusion_75,Occlusion,75,wHash,32,haar,390,61.9140625
animals,47,Occlusion_75,Occlusion,75,wHash,32,db4,576,60.11080332409972
animals,47,Occlusion_75,Occlusion,75,wHash,32,sym5,516,66.0749506903353
animals,47,Occlusion_75,Occlusion,75,wHash,32,coif1,483,62.73148148148148
animals,48,Original,Original,0,wHash,4,haar,0,100.0
animals,48,Original,Original,0,wHash,4,db4,0,100.0
animals,48,Original,Original,0,wHash,4,sym5,0,100.0
animals,48,Original,Original,0,wHash,4,coif1,0,100.0
animals,48,Original,Original,0,wHash,8,haar,0,100.0
animals,48,Original,Original,0,wHash,8,db4,0,100.0
animals,48,Original,Original,0,wHash,8,sym5,0,100.0
animals,48,Original,Original,0,wHash,8,coif1,0,100.0
animals,48,Original,Original,0,wHash,16,haar,0,100.0
animals,48,Original,Original,0,wHash,16,db4,0,100.0
animals,48,Original,Original,0,wHash,16,sym5,0,100.0
animals,48,Original,Original,0,wHash,16,coif1,0,100.0
animals,48,Original,Original,0,wHash,32,haar,0,100.0
animals,48,Original,Original,0,wHash,32,db4,0,100.0
animals,48,Original,Original,0,wHash,32,sym5,0,100.0
animals,48,Original,Original,0,wHash,32,coif1,0,100.0
animals,48,Compression_90,Compression,90,wHash,4,haar,0,100.0
animals,48,Compression_90,Compression,90,wHash,4,db4,0,100.0
animals,48,Compression_90,Compression,90,wHash,4,sym5,0,100.0
animals,48,Compression_90,Compression,90,wHash,4,coif1,0,100.0
animals,48,Compression_90,Compression,90,wHash,8,haar,0,100.0
animals,48,Compression_90,Compression,90,wHash,8,db4,0,100.0
animals,48,Compression_90,Compression,90,wHash,8,sym5,0,100.0
animals,48,Compression_90,Compression,90,wHash,8,coif1,0,100.0
animals,48,Compression_90,Compression,90,wHash,16,haar,0,100.0
animals,48,Compression_90,Compression,90,wHash,16,db4,0,100.0
animals,48,Compression_90,Compression,90,wHash,16,sym5,0,100.0
animals,48,Compression_90,Compression,90,wHash,16,coif1,2,99.5
animals,48,Compression_90,Compression,90,wHash,32,haar,0,100.0
animals,48,Compression_90,Compression,90,wHash,32,db4,0,100.0
animals,48,Compression_90,Compression,90,wHash,32,sym5,0,100.0
animals,48,Compression_90,Compression,90,wHash,32,coif1,0,100.0
animals,48,Compression_75,Compression,75,wHash,4,haar,0,100.0
animals,48,Compression_75,Compression,75,wHash,4,db4,0,100.0
animals,48,Compression_75,Compression,75,wHash,4,sym5,0,100.0
animals,48,Compression_75,Compression,75,wHash,4,coif1,0,100.0
animals,48,Compression_75,Compression,75,wHash,8,haar,0,100.0
animals,48,Compression_75,Compression,75,wHash,8,db4,2,98.9795918367347
animals,48,Compression_75,Compression,75,wHash,8,sym5,0,100.0
animals,48,Compression_75,Compression,75,wHash,8,coif1,0,100.0
animals,48,Compression_75,Compression,75,wHash,16,haar,0,100.0
animals,48,Compression_75,Compression,75,wHash,16,db4,2,99.58677685950413
animals,48,Compression_75,Compression,75,wHash,16,sym5,0,100.0
animals,48,Compression_75,Compression,75,wHash,16,coif1,2,99.5
animals,48,Compression_75,Compression,75,wHash,32,haar,2,99.8046875
animals,48,Compression_75,Compression,75,wHash,32,db4,2,99.86149584487535
animals,48,Compression_75,Compression,75,wHash,32,sym5,2,99.86850756081526
animals,48,Compression_75,Compression,75,wHash,32,coif1,2,99.84567901234568
animals,48,Compression_50,Compression,50,wHash,4,haar,0,100.0
animals,48,Compression_50,Compression,50,wHash,4,db4,0,100.0
animals,48,Compression_50,Compression,50,wHash,4,sym5,2,98.61111111111111
animals,48,Compression_50,Compression,50,wHash,4,coif1,0,100.0
animals,48,Compression_50,Compression,50,wHash,8,haar,0,100.0
animals,48,Compression_50,Compression,50,wHash,8,db4,2,98.9795918367347
animals,48,Compression_50,Compression,50,wHash,8,sym5,0,100.0
animals,48,Compression_50,Compression,50,wHash,8,coif1,0,100.0
animals,48,Compression_50,Compression,50,wHash,16,haar,0,100.0
animals,48,Compression_50,Compression,50,wHash,16,db4,2,99.58677685950413
animals,48,Compression_50,Compression,50,wHash,16,sym5,0,100.0
animals,48,Compression_50,Compression,50,wHash,16,coif1,0,100.0
animals,48,Compression_50,Compression,50,wHash,32,haar,2,99.8046875
animals,48,Compression_50,Compression,50,wHash,32,db4,0,100.0
animals,48,Compression_50,Compression,50,wHash,32,sym5,4,99.7370151216305
animals,48,Compression_50,Compression,50,wHash,32,coif1,2,99.84567901234568
animals,48,Compression_25,Compression,25,wHash,4,haar,0,100.0
animals,48,Compression_25,Compression,25,wHash,4,db4,0,100.0
animals,48,Compression_25,Compression,25,wHash,4,sym5,2,98.61111111111111
animals,48,Compression_25,Compression,25,wHash,4,coif1,0,100.0
animals,48,Compression_25,Compression,25,wHash,8,haar,0,100.0
animals,48,Compression_25,Compression,25,wHash,8,db4,0,100.0
animals,48,Compression_25,Compression,25,wHash,8,sym5,0,100.0
animals,48,Compression_25,Compression,25,wHash,8,coif1,0,100.0
animals,48,Compression_25,Compression,25,wHash,16,haar,0,100.0
animals,48,Compression_25,Compression,25,wHash,16,db4,0,100.0
animals,48,Compression_25,Compression,25,wHash,16,sym5,2,99.65277777777777
animals,48,Compression_25,Compression,25,wHash,16,coif1,2,99.5
animals,48,Compression_25,Compression,25,wHash,32,haar,6,99.4140625
animals,48,Compression_25,Compression,25,wHash,32,db4,4,99.7229916897507
animals,48,Compression_25,Compression,25,wHash,32,sym5,2,99.86850756081526
animals,48,Compression_25,Compression,25,wHash,32,coif1,4,99.69135802469135
animals,48,Compression_10,Compression,10,wHash,4,haar,0,100.0
animals,48,Compression_10,Compression,10,wHash,4,db4,0,100.0
animals,48,Compression_10,Compression,10,wHash,4,sym5,4,97.22222222222223
animals,48,Compression_10,Compression,10,wHash,4,coif1,0,100.0
animals,48,Compression_10,Compression,10,wHash,8,haar,0,100.0
animals,48,Compression_10,Compression,10,wHash,8,db4,6,96.93877551020408
animals,48,Compression_10,Compression,10,wHash,8,sym5,0,100.0
animals,48,Compression_10,Compression,10,wHash,8,coif1,4,97.22222222222223
animals,48,Compression_10,Compression,10,wHash,16,haar,0,100.0
animals,48,Compression_10,Compression,10,wHash,16,db4,8,98.34710743801652
animals,48,Compression_10,Compression,10,wHash,16,sym5,2,99.65277777777777
animals,48,Compression_10,Compression,10,wHash,16,coif1,4,99.0
animals,48,Compression_10,Compression,10,wHash,32,haar,10,99.0234375
animals,48,Compression_10,Compression,10,wHash,32,db4,8,99.44598337950139
animals,48,Compression_10,Compression,10,wHash,32,sym5,16,98.94806048652202
animals,48,Compression_10,Compression,10,wHash,32,coif1,12,99.07407407407408
animals,48,Resize_50,Resize,50,wHash,4,haar,0,100.0
animals,48,Resize_50,Resize,50,wHash,4,db4,2,98.0
animals,48,Resize_50,Resize,50,wHash,4,sym5,12,91.66666666666667
animals,48,Resize_50,Resize,50,wHash,4,coif1,2,96.875
animals,48,Resize_50,Resize,50,wHash,8,haar,0,100.0
animals,48,Resize_50,Resize,50,wHash,8,db4,6,96.93877551020408
animals,48,Resize_50,Resize,50,wHash,8,sym5,14,94.53125
animals,48,Resize_50,Resize,50,wHash,8,coif1,6,95.83333333333333
animals,48,Resize_50,Resize,50,wHash,16,haar,0,100.0
animals,48,Resize_50,Resize,50,wHash,16,db4,50,89.6694214876033
animals,48,Resize_50,Resize,50,wHash,16,coif1,28,93.0
animals,48,Resize_50,Resize,50,wHash,32,haar,2,99.8046875
animals,48,Resize_75,Resize,75,wHash,4,haar,0,100.0
animals,48,Resize_75,Resize,75,wHash,4,db4,12,88.0
animals,48,Resize_75,Resize,75,wHash,4,sym5,16,88.88888888888889
animals,48,Resize_75,Resize,75,wHash,4,coif1,4,93.75
animals,48,Resize_75,Resize,75,wHash,8,haar,0,100.0
animals,48,Resize_75,Resize,75,wHash,8,db4,22,88.77551020408163
animals,48,Resize_75,Resize,75,wHash,8,coif1,12,91.66666666666667
animals,48,Resize_75,Resize,75,wHash,16,haar,0,100.0
animals,48,Resize_75,Resize,75,wHash,32,haar,18,98.2421875
animals,48,Resize_90,Resize,90,wHash,4,haar,0,100.0
animals,48,Resize_90,Resize,90,wHash,4,db4,18,82.0
animals,48,Resize_90,Resize,90,wHash,4,coif1,4,93.75
animals,48,Resize_90,Resize,90,wHash,8,haar,0,100.0
animals,48,Resize_90,Resize,90,wHash,16,haar,2,99.21875
animals,48,Resize_90,Resize,90,wHash,32,haar,32,96.875
animals,48,Downscale_50,Downscale,50,wHash,4,haar,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,4,db4,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,4,sym5,2,98.61111111111111
animals,48,Downscale_50,Downscale,50,wHash,4,coif1,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,8,haar,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,8,db4,2,98.9795918367347
animals,48,Downscale_50,Downscale,50,wHash,8,sym5,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,8,coif1,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,16,haar,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,16,db4,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,16,sym5,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,16,coif1,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,32,haar,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,32,db4,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,32,sym5,0,100.0
animals,48,Downscale_50,Downscale,50,wHash,32,coif1,4,99.69135802469135
animals,48,Downscale_75,Downscale,75,wHash,4,haar,0,100.0
animals,48,Downscale_75,Downscale,75,wHash,4,db4,0,100.0
