Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Param_hash_size,Algorithme,Distance_Hamming,Similarite_Pct
faces,46,Resize_50,Resize,50,12,dHash,0,100.0
faces,46,Resize_50,Resize,50,16,aHash,0,100.0
faces,46,Resize_50,Resize,50,16,dHash,2,99.21875
faces,46,Resize_50,Resize,50,24,aHash,0,100.0
faces,46,Resize_50,Resize,50,24,dHash,8,98.61111111111111
faces,46,Resize_50,Resize,50,32,aHash,0,100.0
faces,46,Resize_50,Resize,50,32,dHash,16,98.4375
faces,46,Resize_75,Resize,75,4,aHash,0,100.0
faces,46,Resize_75,Resize,75,4,dHash,0,100.0
faces,46,Resize_75,Resize,75,6,aHash,0,100.0
faces,46,Resize_75,Resize,75,6,dHash,1,97.22222222222223
faces,46,Resize_75,Resize,75,8,aHash,0,100.0
faces,46,Resize_75,Resize,75,8,dHash,0,100.0
faces,46,Resize_75,Resize,75,12,aHash,0,100.0
faces,46,Resize_75,Resize,75,12,dHash,0,100.0
faces,46,Resize_75,Resize,75,16,aHash,0,100.0
faces,46,Resize_75,Resize,75,16,dHash,1,99.609375
faces,46,Resize_75,Resize,75,24,aHash,0,100.0
faces,46,Resize_75,Resize,75,24,dHash,14,97.56944444444444
faces,46,Resize_75,Resize,75,32,aHash,1,99.90234375
faces,46,Resize_75,Resize,75,32,dHash,10,99.0234375
faces,46,Resize_90,Resize,90,4,aHash,1,93.75
faces,46,Resize_90,Resize,90,4,dHash,0,100.0
faces,46,Resize_90,Resize,90,6,aHash,0,100.0
faces,46,Resize_90,Resize,90,6,dHash,1,97.22222222222223
faces,46,Resize_90,Resize,90,8,aHash,0,100.0
faces,46,Resize_90,Resize,90,8,dHash,0,100.0
faces,46,Resize_90,Resize,90,12,aHash,0,100.0
faces,46,Resize_90,Resize,90,12,dHash,0,100.0
faces,46,Resize_90,Resize,90,16,aHash,0,100.0
faces,46,Resize_90,Resize,90,16,dHash,7,97.265625
faces,46,Resize_90,Resize,90,24,aHash,0,100.0
faces,46,Resize_90,Resize,90,24,dHash,18,96.875
faces,46,Resize_90,Resize,90,32,aHash,0,100.0
faces,46,Resize_90,Resize,90,32,dHash,35,96.58203125
faces,46,Downscale_50,Downscale,50,4,aHash,1,93.75
faces,46,Downscale_50,Downscale,50,4,dHash,0,100.0
faces,46,Downscale_50,Downscale,50,6,aHash,0,100.0
faces,46,Downscale_50,Downscale,50,6,dHash,0,100.0
faces,46,Downscale_50,Downscale,50,8,aHash,0,100.0
faces,46,Downscale_50,Downscale,50,8,dHash,0,100.0
faces,46,Downscale_50,Downscale,50,12,aHash,0,100.0
faces,46,Downscale_50,Downscale,50,12,dHash,0,100.0
faces,46,Downscale_50,Downscale,50,16,aHash,1,99.609375
faces,46,Downscale_50,Downscale,50,16,dHash,1,99.609375
faces,46,Downscale_50,Downscale,50,24,aHash,1,99.82638888888889
faces,46,Downscale_50,Downscale,50,24,dHash,11,98.09027777777777
faces,46,Downscale_50,Downscale,50,32,aHash,0,100.0
faces,46,Downscale_50,Downscale,50,32,dHash,18,98.2421875
faces,46,Downscale_75,Downscale,75,4,aHash,1,93.75
faces,46,Downscale_75,Downscale,75,4,dHash,0,100.0
faces,46,Downscale_75,Downscale,75,6,aHash,0,100.0
faces,46,Downscale_75,Downscale,75,6,dHash,0,100.0
faces,46,Downscale_75,Downscale,75,8,aHash,0,100.0
faces,46,Downscale_75,Downscale,75,8,dHash,0,100.0
faces,46,Downscale_75,Downscale,75,12,aHash,0,100.0
faces,46,Downscale_75,Downscale,75,12,dHash,0,100.0
faces,46,Downscale_75,Downscale,75,16,aHash,1,99.609375
faces,46,Downscale_75,Downscale,75,16,dHash,1,99.609375
faces,46,Downscale_75,Downscale,75,24,aHash,2,99.65277777777777
faces,46,Downscale_75,Downscale,75,24,dHash,15,97.39583333333333
faces,46,Downscale_75,Downscale,75,32,aHash,2,99.8046875
faces,46,Downscale_75,Downscale,75,32,dHash,31,96.97265625
faces,46,Downscale_90,Downscale,90,4,aHash,1,93.75
faces,46,Downscale_90,Downscale,90,4,dHash,0,100.0
faces,46,Downscale_90,Downscale,90,6,aHash,0,100.0
faces,46,Downscale_90,Downscale,90,6,dHash,0,100.0
faces,46,Downscale_90,Downscale,90,8,aHash,0,100.0
faces,46,Downscale_90,Downscale,90,8,dHash,0,100.0
faces,46,Downscale_90,Downscale,90,12,aHash,1,99.30555555555556
faces,46,Downscale_90,Downscale,90,12,dHash,1,99.30555555555556
faces,46,Downscale_90,Downscale,90,16,aHash,2,99.21875
faces,46,Downscale_90,Downscale,90,16,dHash,10,96.09375
faces,46,Downscale_90,Downscale,90,24,aHash,7,98.78472222222223
faces,46,Downscale_90,Downscale,90,24,dHash,33,94.27083333333333
faces,46,Downscale_90,Downscale,90,32,aHash,14,98.6328125
faces,46,Downscale_90,Downscale,90,32,dHash,81,92.08984375
faces,46,Occlusion_10,Occlusion,10,4,aHash,7,56.25
faces,46,Occlusion_10,Occlusion,10,4,dHash,7,56.25
faces,46,Occlusion_10,Occlusion,10,6,aHash,8,77.77777777777777
faces,46,Occlusion_10,Occlusion,10,6,dHash,11,69.44444444444444
faces,46,Occlusion_10,Occlusion,10,8,aHash,14,78.125
faces,46,Occlusion_10,Occlusion,10,8,dHash,8,87.5
faces,46,Occlusion_10,Occlusion,10,12,aHash,31,78.47222222222223
faces,46,Occlusion_10,Occlusion,10,12,dHash,14,90.27777777777777
faces,46,Occlusion_10,Occlusion,10,16,aHash,48,81.25
faces,46,Occlusion_10,Occlusion,10,16,dHash,27,89.453125
faces,46,Occlusion_10,Occlusion,10,24,aHash,101,82.46527777777777
faces,46,Occlusion_10,Occlusion,10,24,dHash,49,91.49305555555556
faces,46,Occlusion_10,Occlusion,10,32,aHash,159,84.47265625
faces,46,Occlusion_10,Occlusion,10,32,dHash,72,92.96875
faces,46,Occlusion_25,Occlusion,25,4,aHash,10,37.5
faces,46,Occlusion_25,Occlusion,25,4,dHash,7,56.25
faces,46,Occlusion_25,Occlusion,25,6,aHash,15,58.33333333333333
faces,46,Occlusion_25,Occlusion,25,6,dHash,12,66.66666666666667
faces,46,Occlusion_25,Occlusion,25,8,aHash,28,56.25
faces,46,Occlusion_25,Occlusion,25,8,dHash,19,70.3125
faces,46,Occlusion_25,Occlusion,25,12,aHash,56,61.11111111111111
faces,46,Occlusion_25,Occlusion,25,12,dHash,30,79.16666666666666
faces,46,Occlusion_25,Occlusion,25,16,aHash,93,63.671875
faces,46,Occlusion_25,Occlusion,25,16,dHash,45,82.421875
faces,46,Occlusion_25,Occlusion,25,24,aHash,217,62.32638888888889
faces,46,Occlusion_25,Occlusion,25,24,dHash,86,85.06944444444444
faces,46,Occlusion_25,Occlusion,25,32,aHash,367,64.16015625
faces,46,Occlusion_25,Occlusion,25,32,dHash,151,85.25390625
faces,46,Occlusion_50,Occlusion,50,4,aHash,9,43.75
faces,46,Occlusion_50,Occlusion,50,4,dHash,8,50.0
faces,46,Occlusion_50,Occlusion,50,6,aHash,21,41.666666666666664
faces,46,Occlusion_50,Occlusion,50,6,dHash,16,55.55555555555556
faces,46,Occlusion_50,Occlusion,50,8,aHash,38,40.625
faces,46,Occlusion_50,Occlusion,50,8,dHash,23,64.0625
faces,46,Occlusion_50,Occlusion,50,12,aHash,74,48.611111111111114
faces,46,Occlusion_50,Occlusion,50,12,dHash,54,62.5
faces,46,Occlusion_50,Occlusion,50,16,aHash,124,51.5625
faces,46,Occlusion_50,Occlusion,50,16,dHash,83,67.578125
faces,46,Occlusion_50,Occlusion,50,24,aHash,279,51.5625
faces,46,Occlusion_50,Occlusion,50,24,dHash,176,69.44444444444444
faces,46,Occlusion_50,Occlusion,50,32,aHash,500,51.171875
faces,46,Occlusion_50,Occlusion,50,32,dHash,275,73.14453125
faces,46,Occlusion_75,Occlusion,75,4,aHash,8,50.0
faces,46,Occlusion_75,Occlusion,75,4,dHash,7,56.25
faces,46,Occlusion_75,Occlusion,75,6,aHash,21,41.666666666666664
faces,46,Occlusion_75,Occlusion,75,6,dHash,12,66.66666666666667
faces,46,Occlusion_75,Occlusion,75,8,aHash,40,37.5
faces,46,Occlusion_75,Occlusion,75,8,dHash,25,60.9375
faces,46,Occlusion_75,Occlusion,75,12,aHash,80,44.44444444444444
faces,46,Occlusion_75,Occlusion,75,12,dHash,56,61.11111111111111
faces,46,Occlusion_75,Occlusion,75,16,aHash,135,47.265625
faces,46,Occlusion_75,Occlusion,75,16,dHash,87,66.015625
faces,46,Occlusion_75,Occlusion,75,24,aHash,300,47.916666666666664
faces,46,Occlusion_75,Occlusion,75,24,dHash,221,61.63194444444444
faces,46,Occlusion_75,Occlusion,75,32,aHash,523,48.92578125
faces,46,Occlusion_75,Occlusion,75,32,dHash,350,65.8203125
faces,47,Original,Original,0,4,aHash,0,100.0
faces,47,Original,Original,0,4,dHash,0,100.0
faces,47,Original,Original,0,6,aHash,0,100.0
faces,47,Original,Original,0,6,dHash,0,100.0
faces,47,Original,Original,0,8,aHash,0,100.0
faces,47,Original,Original,0,8,dHash,0,100.0
faces,47,Original,Original,0,12,aHash,0,100.0
faces,47,Original,Original,0,12,dHash,0,100.0
faces,47,Original,Original,0,16,aHash,0,100.0
faces,47,Original,Original,0,16,dHash,0,100.0
faces,47,Original,Original,0,24,aHash,0,100.0
faces,47,Original,Original,0,24,dHash,0,100.0
faces,47,Original,Original,0,32,aHash,0,100.0
faces,47,Original,Original,0,32,dHash,0,100.0
faces,47,Compression_90,Compression,90,4,aHash,0,100.0
faces,47,Compression_90,Compression,90,4,dHash,0,100.0
faces,47,Compression_90,Compression,90,6,aHash,0,100.0
faces,47,Compression_90,Compression,90,6,dHash,0,100.0
faces,47,Compression_90,Compression,90,8,aHash,0,100.0
faces,47,Compression_90,Compression,90,8,dHash,0,100.0
faces,47,Compression_90,Compression,90,12,aHash,0,100.0
faces,47,Compression_90,Compression,90,12,dHash,0,100.0
faces,47,Compression_90,Compression,90,16,aHash,0,100.0
faces,47,Compression_90,Compression,90,16,dHash,0,100.0
faces,47,Compression_90,Compression,90,24,aHash,0,100.0
faces,47,Compression_90,Compression,90,24,dHash,1,99.82638888888889
faces,47,Compression_90,Compression,90,32,aHash,0,100.0
faces,47,Compression_90,Compression,90,32,dHash,15,98.53515625
faces,47,Compression_75,Compression,75,4,aHash,0,100.0
faces,47,Compression_75,Compression,75,4,dHash,0,100.0
faces,47,Compression_75,Compression,75,6,aHash,0,100.0
faces,47,Compression_75,Compression,75,6,dHash,0,100.0
faces,47,Compression_75,Compression,75,8,aHash,0,100.0
faces,47,Compression_75,Compression,75,8,dHash,0,100.0
faces,47,Compression_75,Compression,75,12,aHash,0,100.0
faces,47,Compression_75,Compression,75,12,dHash,1,99.30555555555556
faces,47,Compression_75,Compression,75,16,aHash,0,100.0
faces,47,Compression_75,Compression,75,16,dHash,0,100.0
faces,47,Compression_75,Compression,75,24,aHash,1,99.82638888888889
faces,47,Compression_75,Compression,75,24,dHash,9,98.4375
faces,47,Compression_75,Compression,75,32,aHash,0,100.0
faces,47,Compression_75,Compression,75,32,dHash,41,95.99609375
faces,47,Compression_50,Compression,50,4,aHash,0,100.0
faces,47,Compression_50,Compression,50,4,dHash,0,100.0
faces,47,Compression_50,Compression,50,6,aHash,0,100.0
faces,47,Compression_50,Compression,50,6,dHash,0,100.0
faces,47,Compression_50,Compression,50,8,aHash,0,100.0
faces,47,Compression_50,Compression,50,8,dHash,0,100.0
faces,47,Compression_50,Compression,50,12,aHash,0,100.0
faces,47,Compression_50,Compression,50,12,dHash,0,100.0
faces,47,Compression_50,Compression,50,16,aHash,0,100.0
faces,47,Compression_50,Compression,50,16,dHash,4,98.4375
faces,47,Compression_50,Compression,50,24,aHash,1,99.82638888888889
faces,47,Compression_50,Compression,50,24,dHash,14,97.56944444444444
faces,47,Compression_50,Compression,50,32,aHash,0,100.0
faces,47,Compression_50,Compression,50,32,dHash,42,95.8984375
faces,47,Compression_25,Compression,25,4,aHash,0,100.0
faces,47,Compression_25,Compression,25,4,dHash,0,100.0
faces,47,Compression_25,Compression,25,6,aHash,0,100.0
faces,47,Compression_25,Compression,25,6,dHash,0,100.0
faces,47,Compression_25,Compression,25,8,aHash,0,100.0
faces,47,Compression_25,Compression,25,8,dHash,0,100.0
faces,47,Compression_25,Compression,25,12,aHash,0,100.0
faces,47,Compression_25,Compression,25,12,dHash,1,99.30555555555556
faces,47,Compression_25,Compression,25,16,aHash,0,100.0
faces,47,Compression_25,Compression,25,16,dHash,6,97.65625
faces,47,Compression_25,Compression,25,24,aHash,1,99.82638888888889
faces,47,Compression_25,Compression,25,24,dHash,23,96.00694444444444
faces,47,Compression_25,Compression,25,32,aHash,0,100.0
faces,47,Compression_25,Compression,25,32,dHash,62,93.9453125
faces,47,Compression_10,Compression,10,4,aHash,0,100.0
faces,47,Compression_10,Compression,10,4,dHash,0,100.0
faces,47,Compression_10,Compression,10,6,aHash,0,100.0
faces,47,Compression_10,Compression,10,6,dHash,0,100.0
faces,47,Compression_10,Compression,10,8,aHash,0,100.0
faces,47,Compression_10,Compression,10,8,dHash,0,100.0
faces,47,Compression_10,Compression,10,12,aHash,0,100.0
faces,47,Compression_10,Compression,10,12,dHash,6,95.83333333333333
faces,47,Compression_10,Compression,10,16,aHash,0,100.0
faces,47,Compression_10,Compression,10,16,dHash,11,95.703125
faces,47,Compression_10,Compression,10,24,aHash,3,99.47916666666667
faces,47,Compression_10,Compression,10,24,dHash,43,92.53472222222223
faces,47,Compression_10,Compression,10,32,aHash,5,99.51171875
faces,47,Compression_10,Compression,10,32,dHash,78,92.3828125
faces,47,Resize_50,Resize,50,4,aHash,0,100.0
faces,47,Resize_50,Resize,50,4,dHash,0,100.0
faces,47,Resize_50,Resize,50,6,aHash,0,100.0
faces,47,Resize_50,Resize,50,6,dHash,0,100.0
faces,47,Resize_50,Resize,50,8,aHash,0,100.0
faces,47,Resize_50,Resize,50,8,dHash,0,100.0
faces,47,Resize_50,Resize,50,12,aHash,0,100.0
faces,47,Resize_50,Resize,50,12,dHash,0,100.0
faces,47,Resize_50,Resize,50,16,aHash,0,100.0
faces,47,Resize_50,Resize,50,16,dHash,3,98.828125
faces,47,Resize_50,Resize,50,24,aHash,1,99.82638888888889
faces,47,Resize_50,Resize,50,24,dHash,4,99.30555555555556
faces,47,Resize_50,Resize,50,32,aHash,0,100.0
faces,47,Resize_50,Resize,50,32,dHash,16,98.4375
faces,47,Resize_75,Resize,75,4,aHash,0,100.0
faces,47,Resize_75,Resize,75,4,dHash,0,100.0
faces,47,Resize_75,Resize,75,6,aHash,0,100.0
faces,47,Resize_75,Resize,75,6,dHash,0,100.0
faces,47,Resize_75,Resize,75,8,aHash,0,100.0
faces,47,Resize_75,Resize,75,8,dHash,0,100.0
faces,47,Resize_75,Resize,75,12,aHash,0,100.0
faces,47,Resize_75,Resize,75,12,dHash,0,100.0
faces,47,Resize_75,Resize,75,16,aHash,0,100.0
faces,47,Resize_75,Resize,75,16,dHash,0,100.0
faces,47,Resize_75,Resize,75,24,aHash,1,99.82638888888889
faces,47,Resize_75,Resize,75,24,dHash,12,97.91666666666667
faces,47,Resize_75,Resize,75,32,aHash,0,100.0
faces,47,Resize_75,Resize,75,32,dHash,28,97.265625
faces,47,Resize_90,Resize,90,4,aHash,0,100.0
faces,47,Resize_90,Resize,90,4,dHash,0,100.0
faces,47,Resize_90,Resize,90,6,aHash,0,100.0
faces,47,Resize_90,Resize,90,6,dHash,0,100.0
faces,47,Resize_90,Resize,90,8,aHash,0,100.0
faces,47,Resize_90,Resize,90,8,dHash,0,100.0
faces,47,Resize_90,Resize,90,12,aHash,0,100.0
faces,47,Resize_90,Resize,90,12,dHash,0,100.0
faces,47,Resize_90,Resize,90,16,aHash,1,99.609375
faces,47,Resize_90,Resize,90,16,dHash,4,98.4375
faces,47,Resize_90,Resize,90,24,aHash,2,99.65277777777777
faces,47,Resize_90,Resize,90,24,dHash,12,97.91666666666667
faces,47,Resize_90,Resize,90,32,aHash,0,100.0
faces,47,Resize_90,Resize,90,32,dHash,46,95.5078125
faces,47,Downscale_50,Downscale,50,4,aHash,0,100.0
faces,47,Downscale_50,Downscale,50,4,dHash,0,100.0
faces,47,Downscale_50,Downscale,50,6,aHash,0,100.0
faces,47,Downscale_50,Downscale,50,6,dHash,0,100.0
faces,47,Downscale_50,Downscale,50,8,aHash,0,100.0
faces,47,Downscale_50,Downscale,50,8,dHash,0,100.0
faces,47,Downscale_50,Downscale,50,12,aHash,0,100.0
faces,47,Downscale_50,Downscale,50,12,dHash,1,99.30555555555556
faces,47,Downscale_50,Downscale,50,16,aHash,2,99.21875
faces,47,Downscale_50,Downscale,50,16,dHash,0,100.0
faces,47,Downscale_50,Downscale,50,24,aHash,1,99.82638888888889
faces,47,Downscale_50,Downscale,50,24,dHash,5,99.13194444444444
faces,47,Downscale_50,Downscale,50,32,aHash,0,100.0
faces,47,Downscale_50,Downscale,50,32,dHash,22,97.8515625
faces,47,Downscale_75,Downscale,75,4,aHash,0,100.0
faces,47,Downscale_75,Downscale,75,4,dHash,0,100.0
faces,47,Downscale_75,Downscale,75,6,aHash,0,100.0
faces,47,Downscale_75,Downscale,75,6,dHash,0,100.0
faces,47,Downscale_75,Downscale,75,8,aHash,0,100.0
faces,47,Downscale_75,Downscale,75,8,dHash,0,100.0
faces,47,Downscale_75,Downscale,75,12,aHash,0,100.0
faces,47,Downscale_75,Downscale,75,12,dHash,0,100.0
faces,47,Downscale_75,Downscale,75,16,aHash,0,100.0
faces,47,Downscale_75,Downscale,75,16,dHash,1,99.609375
faces,47,Downscale_75,Downscale,75,24,aHash,1,99.82638888888889
faces,47,Downscale_75,Downscale,75,24,dHash,21,96.35416666666667
faces,47,Downscale_75,Downscale,75,32,aHash,3,99.70703125
faces,47,Downscale_75,Downscale,75,32,dHash,31,96.97265625
faces,47,Downscale_90,Downscale,90,4,aHash,0,100.0
faces,47,Downscale_90,Downscale,90,4,dHash,0,100.0
faces,47,Downscale_90,Downscale,90,6,aHash,0,100.0
faces,47,Downscale_90,Downscale,90,6,dHash,1,97.22222222222223
faces,47,Downscale_90,Downscale,90,8,aHash,0,100.0
faces,47,Downscale_90,Downscale,90,8,dHash,0,100.0
faces,47,Downscale_90,Downscale,90,12,aHash,0,100.0
faces,47,Downscale_90,Downscale,90,12,dHash,3,97.91666666666667
faces,47,Downscale_90,Downscale,90,16,aHash,2,99.21875
faces,47,Downscale_90,Downscale,90,16,dHash,2,99.21875
faces,47,Downscale_90,Downscale,90,24,aHash,6,98.95833333333333
faces,47,Downscale_90,Downscale,90,24,dHash,33,94.27083333333333
faces,47,Downscale_90,Downscale,90,32,aHash,15,98.53515625
faces,47,Downscale_90,Downscale,90,32,dHash,81,92.08984375
faces,47,Occlusion_10,Occlusion,10,4,aHash,3,81.25
faces,47,Occlusion_10,Occlusion,10,4,dHash,3,81.25
faces,47,Occlusion_10,Occlusion,10,6,aHash,4,88.88888888888889
faces,47,Occlusion_10,Occlusion,10,6,dHash,7,80.55555555555556
faces,47,Occlusion_10,Occlusion,10,8,aHash,5,92.1875
faces,47,Occlusion_10,Occlusion,10,8,dHash,10,84.375
faces,47,Occlusion_10,Occlusion,10,12,aHash,12,91.66666666666667
faces,47,Occlusion_10,Occlusion,10,12,dHash,13,90.97222222222223
faces,47,Occlusion_10,Occlusion,10,16,aHash,24,90.625
faces,47,Occlusion_10,Occlusion,10,16,dHash,21,91.796875
faces,47,Occlusion_10,Occlusion,10,24,aHash,48,91.66666666666667
faces,47,Occlusion_10,Occlusion,10,24,dHash,39,93.22916666666667
faces,47,Occlusion_10,Occlusion,10,32,aHash,78,92.3828125
faces,47,Occlusion_10,Occlusion,10,32,dHash,66,93.5546875
faces,47,Occlusion_25,Occlusion,25,4,aHash,4,75.0
faces,47,Occlusion_25,Occlusion,25,4,dHash,3,81.25
faces,47,Occlusion_25,Occlusion,25,6,aHash,4,88.88888888888889
faces,47,Occlusion_25,Occlusion,25,6,dHash,5,86.11111111111111
faces,47,Occlusion_25,Occlusion,25,8,aHash,9,85.9375
faces,47,Occlusion_25,Occlusion,25,8,dHash,10,84.375
faces,47,Occlusion_25,Occlusion,25,12,aHash,17,88.19444444444444
faces,47,Occlusion_25,Occlusion,25,12,dHash,23,84.02777777777777
faces,47,Occlusion_25,Occlusion,25,16,aHash,33,87.109375
faces,47,Occlusion_25,Occlusion,25,16,dHash,38,85.15625
faces,47,Occlusion_25,Occlusion,25,24,aHash,74,87.15277777777777
faces,47,Occlusion_25,Occlusion,25,24,dHash,87,84.89583333333333
faces,47,Occlusion_25,Occlusion,25,32,aHash,138,86.5234375
faces,47,Occlusion_25,Occlusion,25,32,dHash,147,85.64453125
faces,47,Occlusion_50,Occlusion,50,4,aHash,3,81.25
faces,47,Occlusion_50,Occlusion,50,4,dHash,3,81.25
faces,47,Occlusion_50,Occlusion,50,6,aHash,5,86.11111111111111
faces,47,Occlusion_50,Occlusion,50,6,dHash,9,75.0
faces,47,Occlusion_50,Occlusion,50,8,aHash,14,78.125
faces,47,Occlusion_50,Occlusion,50,8,dHash,17,73.4375
faces,47,Occlusion_50,Occlusion,50,12,aHash,26,81.94444444444444
faces,47,Occlusion_50,Occlusion,50,12,dHash,46,68.05555555555556
faces,47,Occlusion_50,Occlusion,50,16,aHash,62,75.78125
faces,47,Occlusion_50,Occlusion,50,16,dHash,82,67.96875
faces,47,Occlusion_50,Occlusion,50,24,aHash,110,80.90277777777777
faces,47,Occlusion_50,Occlusion,50,24,dHash,234,59.375
faces,47,Occlusion_50,Occlusion,50,32,aHash,222,78.3203125
faces,47,Occlusion_50,Occlusion,50,32,dHash,332,67.578125
faces,47,Occlusion_75,Occlusion,75,4,aHash,3,81.25
faces,47,Occlusion_75,Occlusion,75,4,dHash,5,68.75
faces,47,Occlusion_75,Occlusion,75,6,aHash,5,86.11111111111111
faces,47,Occlusion_75,Occlusion,75,6,dHash,19,47.22222222222222
faces,47,Occlusion_75,Occlusion,75,8,aHash,14,78.125
faces,47,Occlusion_75,Occlusion,75,8,dHash,32,50.0
faces,47,Occlusion_75,Occlusion,75,12,aHash,45,68.75
faces,47,Occlusion_75,Occlusion,75,12,dHash,63,56.25
faces,47,Occlusion_75,Occlusion,75,16,aHash,98,61.71875
faces,47,Occlusion_75,Occlusion,75,16,dHash,107,58.203125
faces,47,Occlusion_75,Occlusion,75,24,aHash,193,66.49305555555556
faces,47,Occlusion_75,Occlusion,75,24,dHash,256,55.55555555555556
faces,47,Occlusion_75,Occlusion,75,32,aHash,398,61.1328125
faces,47,Occlusion_75,Occlusion,75,32,dHash,427,58.30078125
faces,48,Original,Original,0,4,aHash,0,100.0
faces,48,Original,Original,0,4,dHash,0,100.0
faces,48,Original,Original,0,6,aHash,0,100.0
faces,48,Original,Original,0,6,dHash,0,100.0
faces,48,Original,Original,0,8,aHash,0,100.0
faces,48,Original,Original,0,8,dHash,0,100.0
faces,48,Original,Original,0,12,aHash,0,100.0
faces,48,Original,Original,0,12,dHash,0,100.0
faces,48,Original,Original,0,16,aHash,0,100.0
faces,48,Original,Original,0,16,dHash,0,100.0
faces,48,Original,Original,0,24,aHash,0,100.0
faces,48,Original,Original,0,24,dHash,0,100.0
faces,48,Original,Original,0,32,aHash,0,100.0
faces,48,Original,Original,0,32,dHash,0,100.0
faces,48,Compression_90,Compression,90,4,aHash,0,100.0
faces,48,Compression_90,Compression,90,4,dHash,0,100.0
faces,48,Compression_90,Compression,90,6,aHash,0,100.0
