Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Algorithme,Param_binbits,Distance,Similarite_Pct
logos,18,Downscale_90,Downscale,90,colorHash,6,5.0,94.04761904761905
logos,18,Occlusion_10,Occlusion,10,colorHash,2,0.0,100.0
logos,18,Occlusion_10,Occlusion,10,colorHash,3,3.0,92.85714285714286
logos,18,Occlusion_10,Occlusion,10,colorHash,4,3.0,94.64285714285714
logos,18,Occlusion_10,Occlusion,10,colorHash,5,4.0,94.28571428571429
logos,18,Occlusion_10,Occlusion,10,colorHash,6,4.0,95.23809523809524
logos,18,Occlusion_25,Occlusion,25,colorHash,2,2.0,92.85714285714286
logos,18,Occlusion_25,Occlusion,25,colorHash,3,3.0,92.85714285714286
logos,18,Occlusion_25,Occlusion,25,colorHash,4,4.0,92.85714285714286
logos,18,Occlusion_25,Occlusion,25,colorHash,5,4.0,94.28571428571429
logos,18,Occlusion_25,Occlusion,25,colorHash,6,7.0,91.66666666666667
logos,18,Occlusion_50,Occlusion,50,colorHash,2,4.0,85.71428571428572
logos,18,Occlusion_50,Occlusion,50,colorHash,3,6.0,85.71428571428572
logos,18,Occlusion_50,Occlusion,50,colorHash,4,9.0,83.92857142857143
logos,18,Occlusion_50,Occlusion,50,colorHash,5,11.0,84.28571428571429
logos,18,Occlusion_50,Occlusion,50,colorHash,6,13.0,84.52380952380952
logos,18,Occlusion_75,Occlusion,75,colorHash,2,6.0,78.57142857142857
logos,18,Occlusion_75,Occlusion,75,colorHash,3,7.0,83.33333333333334
logos,18,Occlusion_75,Occlusion,75,colorHash,4,11.0,80.35714285714286
logos,18,Occlusion_75,Occlusion,75,colorHash,5,12.0,82.85714285714286
logos,18,Occlusion_75,Occlusion,75,colorHash,6,15.0,82.14285714285714
logos,19,Original,Original,0,colorHash,2,0.0,100.0
logos,19,Original,Original,0,colorHash,3,0.0,100.0
logos,19,Original,Original,0,colorHash,4,0.0,100.0
logos,19,Original,Original,0,colorHash,5,0.0,100.0
logos,19,Original,Original,0,colorHash,6,0.0,100.0
logos,19,Compression_90,Compression,90,colorHash,2,0.0,100.0
logos,19,Compression_90,Compression,90,colorHash,3,0.0,100.0
logos,19,Compression_90,Compression,90,colorHash,4,0.0,100.0
logos,19,Compression_90,Compression,90,colorHash,5,0.0,100.0
logos,19,Compression_90,Compression,90,colorHash,6,0.0,100.0
logos,19,Compression_75,Compression,75,colorHash,2,0.0,100.0
logos,19,Compression_75,Compression,75,colorHash,3,0.0,100.0
logos,19,Compression_75,Compression,75,colorHash,4,0.0,100.0
logos,19,Compression_75,Compression,75,colorHash,5,0.0,100.0
logos,19,Compression_75,Compression,75,colorHash,6,0.0,100.0
logos,19,Compression_50,Compression,50,colorHash,2,0.0,100.0
logos,19,Compression_50,Compression,50,colorHash,3,0.0,100.0
logos,19,Compression_50,Compression,50,colorHash,4,0.0,100.0
logos,19,Compression_50,Compression,50,colorHash,5,0.0,100.0
logos,19,Compression_50,Compression,50,colorHash,6,0.0,100.0
logos,19,Compression_25,Compression,25,colorHash,2,0.0,100.0
logos,19,Compression_25,Compression,25,colorHash,3,0.0,100.0
logos,19,Compression_25,Compression,25,colorHash,4,0.0,100.0
logos,19,Compression_25,Compression,25,colorHash,5,0.0,100.0
logos,19,Compression_25,Compression,25,colorHash,6,3.0,96.42857142857143
logos,19,Compression_10,Compression,10,colorHash,2,2.0,92.85714285714286
logos,19,Compression_10,Compression,10,colorHash,3,3.0,92.85714285714286
logos,19,Compression_10,Compression,10,colorHash,4,5.0,91.07142857142857
logos,19,Compression_10,Compression,10,colorHash,5,7.0,90.0
logos,19,Compression_10,Compression,10,colorHash,6,8.0,90.47619047619048
logos,19,Resize_50,Resize,50,colorHash,2,0.0,100.0
logos,19,Resize_50,Resize,50,colorHash,3,0.0,100.0
logos,19,Resize_50,Resize,50,colorHash,4,1.0,98.21428571428571
logos,19,Resize_50,Resize,50,colorHash,5,1.0,98.57142857142857
logos,19,Resize_50,Resize,50,colorHash,6,2.0,97.61904761904762
logos,19,Resize_75,Resize,75,colorHash,2,0.0,100.0
logos,19,Resize_75,Resize,75,colorHash,3,0.0,100.0
logos,19,Resize_75,Resize,75,colorHash,4,0.0,100.0
logos,19,Resize_75,Resize,75,colorHash,5,0.0,100.0
logos,19,Resize_75,Resize,75,colorHash,6,0.0,100.0
logos,19,Resize_90,Resize,90,colorHash,2,0.0,100.0
logos,19,Resize_90,Resize,90,colorHash,3,0.0,100.0
logos,19,Resize_90,Resize,90,colorHash,4,0.0,100.0
logos,19,Resize_90,Resize,90,colorHash,5,1.0,98.57142857142857
logos,19,Resize_90,Resize,90,colorHash,6,1.0,98.80952380952381
logos,19,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
logos,19,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
logos,19,Downscale_50,Downscale,50,colorHash,4,0.0,100.0
logos,19,Downscale_50,Downscale,50,colorHash,5,0.0,100.0
logos,19,Downscale_50,Downscale,50,colorHash,6,0.0,100.0
logos,19,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
logos,19,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
logos,19,Downscale_75,Downscale,75,colorHash,4,0.0,100.0
logos,19,Downscale_75,Downscale,75,colorHash,5,0.0,100.0
logos,19,Downscale_75,Downscale,75,colorHash,6,1.0,98.80952380952381
logos,19,Downscale_90,Downscale,90,colorHash,2,2.0,92.85714285714286
logos,19,Downscale_90,Downscale,90,colorHash,3,3.0,92.85714285714286
logos,19,Downscale_90,Downscale,90,colorHash,4,4.0,92.85714285714286
logos,19,Downscale_90,Downscale,90,colorHash,5,6.0,91.42857142857143
logos,19,Downscale_90,Downscale,90,colorHash,6,7.0,91.66666666666667
logos,19,Occlusion_10,Occlusion,10,colorHash,2,0.0,100.0
logos,19,Occlusion_10,Occlusion,10,colorHash,3,1.0,97.61904761904762
logos,19,Occlusion_10,Occlusion,10,colorHash,4,1.0,98.21428571428571
logos,19,Occlusion_10,Occlusion,10,colorHash,5,3.0,95.71428571428571
logos,19,Occlusion_10,Occlusion,10,colorHash,6,2.0,97.61904761904762
logos,19,Occlusion_25,Occlusion,25,colorHash,2,2.0,92.85714285714286
logos,19,Occlusion_25,Occlusion,25,colorHash,3,1.0,97.61904761904762
logos,19,Occlusion_25,Occlusion,25,colorHash,4,2.0,96.42857142857143
logos,19,Occlusion_25,Occlusion,25,colorHash,5,3.0,95.71428571428571
logos,19,Occlusion_25,Occlusion,25,colorHash,6,3.0,96.42857142857143
logos,19,Occlusion_50,Occlusion,50,colorHash,2,2.0,92.85714285714286
logos,19,Occlusion_50,Occlusion,50,colorHash,3,3.0,92.85714285714286
logos,19,Occlusion_50,Occlusion,50,colorHash,4,3.0,94.64285714285714
logos,19,Occlusion_50,Occlusion,50,colorHash,5,5.0,92.85714285714286
logos,19,Occlusion_50,Occlusion,50,colorHash,6,5.0,94.04761904761905
logos,19,Occlusion_75,Occlusion,75,colorHash,2,6.0,78.57142857142857
logos,19,Occlusion_75,Occlusion,75,colorHash,3,7.0,83.33333333333334
logos,19,Occlusion_75,Occlusion,75,colorHash,4,9.0,83.92857142857143
logos,19,Occlusion_75,Occlusion,75,colorHash,5,11.0,84.28571428571429
logos,19,Occlusion_75,Occlusion,75,colorHash,6,13.0,84.52380952380952
logos,20,Original,Original,0,colorHash,2,0.0,100.0
logos,20,Original,Original,0,colorHash,3,0.0,100.0
logos,20,Original,Original,0,colorHash,4,0.0,100.0
logos,20,Original,Original,0,colorHash,5,0.0,100.0
logos,20,Original,Original,0,colorHash,6,0.0,100.0
logos,20,Compression_90,Compression,90,colorHash,2,0.0,100.0
logos,20,Compression_90,Compression,90,colorHash,3,0.0,100.0
logos,20,Compression_90,Compression,90,colorHash,4,0.0,100.0
logos,20,Compression_90,Compression,90,colorHash,5,0.0,100.0
logos,20,Compression_90,Compression,90,colorHash,6,1.0,98.80952380952381
logos,20,Compression_75,Compression,75,colorHash,2,0.0,100.0
logos,20,Compression_75,Compression,75,colorHash,3,0.0,100.0
logos,20,Compression_75,Compression,75,colorHash,4,0.0,100.0
logos,20,Compression_75,Compression,75,colorHash,5,1.0,98.57142857142857
logos,20,Compression_75,Compression,75,colorHash,6,4.0,95.23809523809524
logos,20,Compression_50,Compression,50,colorHash,2,0.0,100.0
logos,20,Compression_50,Compression,50,colorHash,3,1.0,97.61904761904762
logos,20,Compression_50,Compression,50,colorHash,4,3.0,94.64285714285714
logos,20,Compression_50,Compression,50,colorHash,5,1.0,98.57142857142857
logos,20,Compression_50,Compression,50,colorHash,6,4.0,95.23809523809524
logos,20,Compression_25,Compression,25,colorHash,2,0.0,100.0
logos,20,Compression_25,Compression,25,colorHash,3,1.0,97.61904761904762
logos,20,Compression_25,Compression,25,colorHash,4,3.0,94.64285714285714
logos,20,Compression_25,Compression,25,colorHash,5,3.0,95.71428571428571
logos,20,Compression_25,Compression,25,colorHash,6,5.0,94.04761904761905
logos,20,Compression_10,Compression,10,colorHash,2,0.0,100.0
logos,20,Compression_10,Compression,10,colorHash,3,2.0,95.23809523809524
logos,20,Compression_10,Compression,10,colorHash,4,2.0,96.42857142857143
logos,20,Compression_10,Compression,10,colorHash,5,5.0,92.85714285714286
logos,20,Compression_10,Compression,10,colorHash,6,7.0,91.66666666666667
logos,20,Resize_50,Resize,50,colorHash,2,0.0,100.0
logos,20,Resize_50,Resize,50,colorHash,3,0.0,100.0
logos,20,Resize_50,Resize,50,colorHash,4,0.0,100.0
logos,20,Resize_50,Resize,50,colorHash,5,0.0,100.0
logos,20,Resize_50,Resize,50,colorHash,6,1.0,98.80952380952381
logos,20,Resize_75,Resize,75,colorHash,2,0.0,100.0
logos,20,Resize_75,Resize,75,colorHash,3,1.0,97.61904761904762
logos,20,Resize_75,Resize,75,colorHash,4,3.0,94.64285714285714
logos,20,Resize_75,Resize,75,colorHash,5,2.0,97.14285714285714
logos,20,Resize_75,Resize,75,colorHash,6,5.0,94.04761904761905
logos,20,Resize_90,Resize,90,colorHash,2,0.0,100.0
logos,20,Resize_90,Resize,90,colorHash,3,1.0,97.61904761904762
logos,20,Resize_90,Resize,90,colorHash,4,3.0,94.64285714285714
logos,20,Resize_90,Resize,90,colorHash,5,4.0,94.28571428571429
logos,20,Resize_90,Resize,90,colorHash,6,6.0,92.85714285714286
logos,20,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
logos,20,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
logos,20,Downscale_50,Downscale,50,colorHash,4,0.0,100.0
logos,20,Downscale_50,Downscale,50,colorHash,5,0.0,100.0
logos,20,Downscale_50,Downscale,50,colorHash,6,0.0,100.0
logos,20,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
logos,20,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
logos,20,Downscale_75,Downscale,75,colorHash,4,0.0,100.0
logos,20,Downscale_75,Downscale,75,colorHash,5,0.0,100.0
logos,20,Downscale_75,Downscale,75,colorHash,6,1.0,98.80952380952381
logos,20,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
logos,20,Downscale_90,Downscale,90,colorHash,3,1.0,97.61904761904762
logos,20,Downscale_90,Downscale,90,colorHash,4,2.0,96.42857142857143
logos,20,Downscale_90,Downscale,90,colorHash,5,0.0,100.0
logos,20,Downscale_90,Downscale,90,colorHash,6,1.0,98.80952380952381
logos,20,Occlusion_10,Occlusion,10,colorHash,2,0.0,100.0
logos,20,Occlusion_10,Occlusion,10,colorHash,3,0.0,100.0
logos,20,Occlusion_10,Occlusion,10,colorHash,4,1.0,98.21428571428571
logos,20,Occlusion_10,Occlusion,10,colorHash,5,2.0,97.14285714285714
logos,20,Occlusion_10,Occlusion,10,colorHash,6,3.0,96.42857142857143
logos,20,Occlusion_25,Occlusion,25,colorHash,2,1.0,96.42857142857143
logos,20,Occlusion_25,Occlusion,25,colorHash,3,2.0,95.23809523809524
logos,20,Occlusion_25,Occlusion,25,colorHash,4,4.0,92.85714285714286
logos,20,Occlusion_25,Occlusion,25,colorHash,5,3.0,95.71428571428571
logos,20,Occlusion_25,Occlusion,25,colorHash,6,6.0,92.85714285714286
logos,20,Occlusion_50,Occlusion,50,colorHash,2,3.0,89.28571428571429
logos,20,Occlusion_50,Occlusion,50,colorHash,3,3.0,92.85714285714286
logos,20,Occlusion_50,Occlusion,50,colorHash,4,6.0,89.28571428571429
logos,20,Occlusion_50,Occlusion,50,colorHash,5,6.0,91.42857142857143
logos,20,Occlusion_50,Occlusion,50,colorHash,6,9.0,89.28571428571429
logos,20,Occlusion_75,Occlusion,75,colorHash,2,3.0,89.28571428571429
logos,20,Occlusion_75,Occlusion,75,colorHash,3,6.0,85.71428571428572
logos,20,Occlusion_75,Occlusion,75,colorHash,4,8.0,85.71428571428572
logos,20,Occlusion_75,Occlusion,75,colorHash,5,10.0,85.71428571428572
logos,20,Occlusion_75,Occlusion,75,colorHash,6,12.0,85.71428571428572
logos,21,Original,Original,0,colorHash,2,0.0,100.0
logos,21,Original,Original,0,colorHash,3,0.0,100.0
logos,21,Original,Original,0,colorHash,4,0.0,100.0
logos,21,Original,Original,0,colorHash,5,0.0,100.0
logos,21,Original,Original,0,colorHash,6,0.0,100.0
logos,21,Compression_90,Compression,90,colorHash,2,0.0,100.0
logos,21,Compression_90,Compression,90,colorHash,3,0.0,100.0
logos,21,Compression_90,Compression,90,colorHash,4,0.0,100.0
logos,21,Compression_90,Compression,90,colorHash,5,0.0,100.0
logos,21,Compression_90,Compression,90,colorHash,6,0.0,100.0
logos,21,Compression_75,Compression,75,colorHash,2,0.0,100.0
logos,21,Compression_75,Compression,75,colorHash,3,0.0,100.0
logos,21,Compression_75,Compression,75,colorHash,4,0.0,100.0
logos,21,Compression_75,Compression,75,colorHash,5,0.0,100.0
logos,21,Compression_75,Compression,75,colorHash,6,0.0,100.0
logos,21,Compression_50,Compression,50,colorHash,2,0.0,100.0
logos,21,Compression_50,Compression,50,colorHash,3,0.0,100.0
logos,21,Compression_50,Compression,50,colorHash,4,0.0,100.0
logos,21,Compression_50,Compression,50,colorHash,5,2.0,97.14285714285714
logos,21,Compression_50,Compression,50,colorHash,6,3.0,96.42857142857143
logos,21,Compression_25,Compression,25,colorHash,2,0.0,100.0
logos,21,Compression_25,Compression,25,colorHash,3,0.0,100.0
logos,21,Compression_25,Compression,25,colorHash,4,0.0,100.0
logos,21,Compression_25,Compression,25,colorHash,5,2.0,97.14285714285714
logos,21,Compression_25,Compression,25,colorHash,6,3.0,96.42857142857143
logos,21,Compression_10,Compression,10,colorHash,2,0.0,100.0
logos,21,Compression_10,Compression,10,colorHash,3,0.0,100.0
logos,21,Compression_10,Compression,10,colorHash,4,0.0,100.0
logos,21,Compression_10,Compression,10,colorHash,5,2.0,97.14285714285714
logos,21,Compression_10,Compression,10,colorHash,6,3.0,96.42857142857143
logos,21,Resize_50,Resize,50,colorHash,2,0.0,100.0
logos,21,Resize_50,Resize,50,colorHash,3,0.0,100.0
logos,21,Resize_50,Resize,50,colorHash,4,0.0,100.0
logos,21,Resize_50,Resize,50,colorHash,5,2.0,97.14285714285714
logos,21,Resize_50,Resize,50,colorHash,6,3.0,96.42857142857143
logos,21,Resize_75,Resize,75,colorHash,2,0.0,100.0
logos,21,Resize_75,Resize,75,colorHash,3,0.0,100.0
logos,21,Resize_75,Resize,75,colorHash,4,0.0,100.0
logos,21,Resize_75,Resize,75,colorHash,5,2.0,97.14285714285714
logos,21,Resize_75,Resize,75,colorHash,6,3.0,96.42857142857143
logos,21,Resize_90,Resize,90,colorHash,2,0.0,100.0
logos,21,Resize_90,Resize,90,colorHash,3,0.0,100.0
logos,21,Resize_90,Resize,90,colorHash,4,0.0,100.0
logos,21,Resize_90,Resize,90,colorHash,5,2.0,97.14285714285714
logos,21,Resize_90,Resize,90,colorHash,6,1.0,98.80952380952381
logos,21,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
logos,21,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
logos,21,Downscale_50,Downscale,50,colorHash,4,0.0,100.0
logos,21,Downscale_50,Downscale,50,colorHash,5,2.0,97.14285714285714
logos,21,Downscale_50,Downscale,50,colorHash,6,3.0,96.42857142857143
logos,21,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
logos,21,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
logos,21,Downscale_75,Downscale,75,colorHash,4,0.0,100.0
logos,21,Downscale_75,Downscale,75,colorHash,5,2.0,97.14285714285714
logos,21,Downscale_75,Downscale,75,colorHash,6,1.0,98.80952380952381
logos,21,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
logos,21,Downscale_90,Downscale,90,colorHash,3,0.0,100.0
logos,21,Downscale_90,Downscale,90,colorHash,4,0.0,100.0
logos,21,Downscale_90,Downscale,90,colorHash,5,2.0,97.14285714285714
logos,21,Downscale_90,Downscale,90,colorHash,6,1.0,98.80952380952381
logos,21,Occlusion_10,Occlusion,10,colorHash,2,0.0,100.0
logos,21,Occlusion_10,Occlusion,10,colorHash,3,0.0,100.0
logos,21,Occlusion_10,Occlusion,10,colorHash,4,2.0,96.42857142857143
logos,21,Occlusion_10,Occlusion,10,colorHash,5,1.0,98.57142857142857
logos,21,Occlusion_10,Occlusion,10,colorHash,6,4.0,95.23809523809524
logos,21,Occlusion_25,Occlusion,25,colorHash,2,2.0,92.85714285714286
logos,21,Occlusion_25,Occlusion,25,colorHash,3,1.0,97.61904761904762
logos,21,Occlusion_25,Occlusion,25,colorHash,4,2.0,96.42857142857143
logos,21,Occlusion_25,Occlusion,25,colorHash,5,4.0,94.28571428571429
logos,21,Occlusion_25,Occlusion,25,colorHash,6,4.0,95.23809523809524
logos,21,Occlusion_50,Occlusion,50,colorHash,2,2.0,92.85714285714286
logos,21,Occlusion_50,Occlusion,50,colorHash,3,3.0,92.85714285714286
logos,21,Occlusion_50,Occlusion,50,colorHash,4,3.0,94.64285714285714
logos,21,Occlusion_50,Occlusion,50,colorHash,5,6.0,91.42857142857143
logos,21,Occlusion_50,Occlusion,50,colorHash,6,5.0,94.04761904761905
logos,21,Occlusion_75,Occlusion,75,colorHash,2,4.0,85.71428571428572
logos,21,Occlusion_75,Occlusion,75,colorHash,3,4.0,90.47619047619048
logos,21,Occlusion_75,Occlusion,75,colorHash,4,5.0,91.07142857142857
logos,21,Occlusion_75,Occlusion,75,colorHash,5,7.0,90.0
logos,21,Occlusion_75,Occlusion,75,colorHash,6,7.0,91.66666666666667
logos,22,Original,Original,0,colorHash,2,0.0,100.0
logos,22,Original,Original,0,colorHash,3,0.0,100.0
logos,22,Original,Original,0,colorHash,4,0.0,100.0
logos,22,Original,Original,0,colorHash,5,0.0,100.0
logos,22,Original,Original,0,colorHash,6,0.0,100.0
logos,22,Compression_90,Compression,90,colorHash,2,0.0,100.0
logos,22,Compression_90,Compression,90,colorHash,3,0.0,100.0
logos,22,Compression_90,Compression,90,colorHash,4,0.0,100.0
logos,22,Compression_90,Compression,90,colorHash,5,0.0,100.0
logos,22,Compression_90,Compression,90,colorHash,6,0.0,100.0
logos,22,Compression_75,Compression,75,colorHash,2,0.0,100.0
logos,22,Compression_75,Compression,75,colorHash,3,0.0,100.0
logos,22,Compression_75,Compression,75,colorHash,4,0.0,100.0
logos,22,Compression_75,Compression,75,colorHash,5,0.0,100.0
logos,22,Compression_75,Compression,75,colorHash,6,0.0,100.0
logos,22,Compression_50,Compression,50,colorHash,2,0.0,100.0
logos,22,Compression_50,Compression,50,colorHash,3,0.0,100.0
logos,22,Compression_50,Compression,50,colorHash,4,0.0,100.0
logos,22,Compression_50,Compression,50,colorHash,5,0.0,100.0
logos,22,Compression_50,Compression,50,colorHash,6,1.0,98.80952380952381
logos,22,Compression_25,Compression,25,colorHash,2,0.0,100.0
logos,22,Compression_25,Compression,25,colorHash,3,0.0,100.0
logos,22,Compression_25,Compression,25,colorHash,4,0.0,100.0
logos,22,Compression_25,Compression,25,colorHash,5,0.0,100.0
logos,22,Compression_25,Compression,25,colorHash,6,0.0,100.0
logos,22,Compression_10,Compression,10,colorHash,2,0.0,100.0
logos,22,Compression_10,Compression,10,colorHash,3,0.0,100.0
logos,22,Compression_10,Compression,10,colorHash,4,0.0,100.0
logos,22,Compression_10,Compression,10,colorHash,5,0.0,100.0
logos,22,Compression_10,Compression,10,colorHash,6,3.0,96.42857142857143
logos,22,Resize_50,Resize,50,colorHash,2,0.0,100.0
logos,22,Resize_50,Resize,50,colorHash,3,0.0,100.0
logos,22,Resize_50,Resize,50,colorHash,4,0.0,100.0
logos,22,Resize_50,Resize,50,colorHash,5,2.0,97.14285714285714
logos,22,Resize_50,Resize,50,colorHash,6,3.0,96.42857142857143
logos,22,Resize_75,Resize,75,colorHash,2,0.0,100.0
logos,22,Resize_75,Resize,75,colorHash,3,0.0,100.0
logos,22,Resize_75,Resize,75,colorHash,4,2.0,96.42857142857143
logos,22,Resize_75,Resize,75,colorHash,5,1.0,98.57142857142857
logos,22,Resize_75,Resize,75,colorHash,6,4.0,95.23809523809524
logos,22,Resize_90,Resize,90,colorHash,2,0.0,100.0
logos,22,Resize_90,Resize,90,colorHash,3,0.0,100.0
logos,22,Resize_90,Resize,90,colorHash,4,2.0,96.42857142857143
logos,22,Resize_90,Resize,90,colorHash,5,3.0,95.71428571428571
logos,22,Resize_90,Resize,90,colorHash,6,6.0,92.85714285714286
logos,22,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
logos,22,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
logos,22,Downscale_50,Downscale,50,colorHash,4,1.0,98.21428571428571
logos,22,Downscale_50,Downscale,50,colorHash,5,2.0,97.14285714285714
logos,22,Downscale_50,Downscale,50,colorHash,6,3.0,96.42857142857143
logos,22,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
logos,22,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
logos,22,Downscale_75,Downscale,75,colorHash,4,2.0,96.42857142857143
logos,22,Downscale_75,Downscale,75,colorHash,5,3.0,95.71428571428571
logos,22,Downscale_75,Downscale,75,colorHash,6,5.0,94.04761904761905
logos,22,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
logos,22,Downscale_90,Downscale,90,colorHash,3,0.0,100.0
logos,22,Downscale_90,Downscale,90,colorHash,4,2.0,96.42857142857143
logos,22,Downscale_90,Downscale,90,colorHash,5,3.0,95.71428571428571
logos,22,Downscale_90,Downscale,90,colorHash,6,6.0,92.85714285714286
